transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000384234	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000384234	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000384234	Ovary	0.000	0.000	0.000	0	0.000
ENST00000384234	Vagina	0.000	0.000	0.000	0	0.000
ENST00000384234	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000384234	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000384234	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000384234	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000384234	Stomach	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000384234	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000384234	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000384234	Liver	0.000	0.000	0.000	0	0.000
ENST00000384234	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000384234	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000384234	Prostate	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000384234	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000384234	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000384234	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000384234	Spleen	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000384234	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000384234	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000384234	Uterus	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000384234	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000384234	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000384234	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000384234	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000384234	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000384234	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000384234	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000384234	Lung	0.000	0.000	0.000	0	0.000
ENST00000384234	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000384234	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000384234	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000384234	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000384234	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000592143	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000592143	Testis	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000592143	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000592143	Ovary	0.000	0.000	0.000	0	0.000
ENST00000592143	Vagina	0.000	0.000	0.000	0	0.000
ENST00000592143	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000592143	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000592143	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000592143	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000592143	Stomach	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000592143	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000592143	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000592143	Liver	0.000	0.000	0.000	0	0.000
ENST00000592143	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000592143	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000592143	Prostate	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000592143	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000592143	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000592143	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000592143	Spleen	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000592143	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000592143	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000592143	Uterus	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000592143	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000592143	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000592143	Whole Blood	0.097	0.142	0.000	1.46154841245	0.552
ENST00000592143	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000592143	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000592143	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000592143	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000592143	Lung	0.000	0.000	0.000	0	0.000
ENST00000592143	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000592143	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000592143	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000592143	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000592143	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000592143	Cells - EBV-transformed lymphocytes	0.642	0.643	0.483	1.00059682567	2.612
ENST00000369798	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000369798	Testis	22.302	5.566	22.265	0.249583823671	36.445
ENST00000369798	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000369798	Skin - Not Sun Exposed (Suprapubic)	1.191	0.776	1.107	0.651769927577	3.250
ENST00000369798	Ovary	0.000	0.000	0.000	0	0.000
ENST00000369798	Vagina	1.389	1.343	1.330	0.967212759773	5.766
ENST00000369798	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000369798	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000369798	Small Intestine - Terminal Ileum	1.440	0.957	1.472	0.664427219909	4.067
ENST00000369798	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000369798	Stomach	0.593	0.791	0.000	1.33511778411	3.157
ENST00000369798	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000369798	Esophagus - Mucosa	4.519	2.046	4.169	0.452833926567	10.574
ENST00000369798	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000369798	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000369798	Liver	0.000	0.000	0.000	0	0.000
ENST00000369798	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000369798	Colon - Transverse	1.577	1.587	1.303	1.00603406987	6.265
ENST00000369798	Prostate	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000369798	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000369798	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000369798	Skin - Sun Exposed (Lower leg)	1.189	0.858	1.228	0.721929100012	3.380
ENST00000369798	Spleen	1.349	1.011	1.189	0.749043703246	4.062
ENST00000369798	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000369798	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000369798	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000369798	Uterus	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000369798	Minor Salivary Gland	0.185	0.342	0.000	1.84934025047	1.286
ENST00000369798	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000369798	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000369798	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000369798	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000369798	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000369798	Adrenal Gland	0.880	0.929	0.650	1.05532296286	3.625
ENST00000369798	Lung	0.171	0.315	0.000	1.84679900843	1.236
ENST00000369798	Cells - Transformed fibroblasts	3.811	4.494	2.010	1.17924798385	18.733
ENST00000369798	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000369798	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000369798	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000369798	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000369798	Cells - EBV-transformed lymphocytes	19.656	5.126	19.504	0.260784019352	32.017
ENST00000472385	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000472385	Testis	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000472385	Skin - Not Sun Exposed (Suprapubic)	0.123	0.240	0.000	1.9423169727	0.938
ENST00000472385	Ovary	0.000	0.000	0.000	0	0.000
ENST00000472385	Vagina	0.000	0.000	0.000	0	0.000
ENST00000472385	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000472385	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000472385	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000472385	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000472385	Stomach	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Cerebellum	0.099	0.200	0.000	2.01619549336	0.693
ENST00000472385	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000472385	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000472385	Liver	0.000	0.000	0.000	0	0.000
ENST00000472385	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000472385	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000472385	Prostate	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000472385	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000472385	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000472385	Skin - Sun Exposed (Lower leg)	0.094	0.202	0.000	2.14569240977	0.697
ENST00000472385	Spleen	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000472385	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000472385	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000472385	Uterus	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000472385	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000472385	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000472385	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000472385	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000472385	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000472385	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000472385	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000472385	Lung	0.000	0.000	0.000	0	0.000
ENST00000472385	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000472385	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000472385	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000472385	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000472385	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000472385	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000530225	Thyroid	131.369	68.976	126.945	0.525055991095	313.552
ENST00000530225	Testis	73.522	35.953	69.490	0.489016566093	169.178
ENST00000530225	Brain - Anterior cingulate cortex (BA24)	49.450	25.222	45.430	0.510052772755	113.807
ENST00000530225	Skin - Not Sun Exposed (Suprapubic)	343.705	126.161	342.354	0.367063487503	696.420
ENST00000530225	Ovary	472.092	174.607	457.535	0.369858302545	857.761
ENST00000530225	Vagina	276.739	105.541	259.879	0.38137457277	563.175
ENST00000530225	Heart - Atrial Appendage	112.607	50.593	105.467	0.449288863729	254.833
ENST00000530225	Esophagus - Muscularis	167.562	68.023	157.997	0.405955129438	334.968
ENST00000530225	Brain - Cerebellar Hemisphere	21.473	17.181	20.003	0.800142957047	65.580
ENST00000530225	Small Intestine - Terminal Ileum	199.695	105.066	179.059	0.526130406877	486.568
ENST00000530225	Breast - Mammary Tissue	254.965	129.842	234.703	0.509254093151	598.632
ENST00000530225	Stomach	167.721	66.303	161.344	0.395316821217	353.093
ENST00000530225	Brain - Cerebellum	16.874	16.515	14.521	0.978747592865	63.900
ENST00000530225	Esophagus - Mucosa	303.827	126.298	283.275	0.415691860584	603.779
ENST00000530225	Brain - Putamen (basal ganglia)	58.862	29.893	57.470	0.507838528176	138.510
ENST00000530225	Artery - Coronary	175.635	86.202	156.380	0.490803213393	423.514
ENST00000530225	Liver	84.420	44.556	78.318	0.527787728752	203.147
ENST00000530225	Esophagus - Gastroesophageal Junction	164.904	66.291	151.556	0.401996413589	350.596
ENST00000530225	Brain - Hypothalamus	54.860	28.658	49.951	0.522387852004	127.327
ENST00000530225	Colon - Transverse	201.529	90.762	185.735	0.450364701369	443.235
ENST00000530225	Prostate	204.365	69.120	193.317	0.338218861147	370.925
ENST00000530225	Brain - Amygdala	53.973	25.007	53.309	0.463316207402	112.072
ENST00000530225	Pancreas	359.139	169.367	341.166	0.471590944619	824.159
ENST00000530225	Adipose - Subcutaneous	207.061	96.049	203.908	0.463868026433	459.518
ENST00000530225	Skin - Sun Exposed (Lower leg)	320.239	136.595	315.502	0.426540723572	670.878
ENST00000530225	Spleen	316.262	131.941	306.521	0.417189638247	640.080
ENST00000530225	Brain - Hippocampus	52.515	21.336	52.070	0.406273852569	105.041
ENST00000530225	Heart - Left Ventricle	67.230	38.135	60.597	0.567229089227	183.501
ENST00000530225	Brain - Cortex	45.163	24.845	40.189	0.550121148857	114.103
ENST00000530225	Muscle - Skeletal	161.500	81.180	155.394	0.502661773128	383.490
ENST00000530225	Brain - Spinal cord (cervical c-1)	67.128	31.999	61.328	0.476687048856	146.074
ENST00000530225	Uterus	214.394	87.062	212.739	0.406081392609	378.655
ENST00000530225	Brain - Nucleus accumbens (basal ganglia)	59.275	27.854	61.077	0.469916786635	135.175
ENST00000530225	Brain - Caudate (basal ganglia)	59.793	31.562	55.954	0.527846314126	141.180
ENST00000530225	Minor Salivary Gland	196.953	72.908	201.128	0.370178447624	366.021
ENST00000530225	Artery - Aorta	124.619	46.107	120.265	0.369981780195	242.806
ENST00000530225	Whole Blood	125.803	84.053	111.855	0.668131123332	362.414
ENST00000530225	Kidney - Cortex	130.724	75.037	122.222	0.574011413016	280.457
ENST00000530225	Nerve - Tibial	150.796	64.936	145.422	0.430620156828	337.594
ENST00000530225	Brain - Frontal Cortex (BA9)	47.108	21.639	47.173	0.459358294551	111.611
ENST00000530225	Adipose - Visceral (Omentum)	208.836	102.639	194.419	0.491482875235	513.470
ENST00000530225	Adrenal Gland	178.366	74.048	171.758	0.415145654171	359.020
ENST00000530225	Lung	148.037	85.153	131.238	0.575211502274	393.990
ENST00000530225	Cells - Transformed fibroblasts	487.407	235.795	491.470	0.483775283485	1097.140
ENST00000530225	Artery - Tibial	124.712	58.496	121.822	0.469048837304	302.146
ENST00000530225	Colon - Sigmoid	176.253	72.630	163.955	0.412075403993	380.232
ENST00000530225	Pituitary	141.238	63.494	138.155	0.449556229946	314.309
ENST00000530225	Brain - Substantia nigra	55.521	31.212	53.489	0.562166347815	126.045
ENST00000530225	Cells - EBV-transformed lymphocytes	710.404	322.189	690.490	0.453529423321	1582.711
ENST00000469670	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000469670	Testis	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000469670	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000469670	Ovary	0.000	0.000	0.000	0	0.000
ENST00000469670	Vagina	0.000	0.000	0.000	0	0.000
ENST00000469670	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000469670	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000469670	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000469670	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000469670	Stomach	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000469670	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000469670	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000469670	Liver	0.000	0.000	0.000	0	0.000
ENST00000469670	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000469670	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000469670	Prostate	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000469670	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000469670	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000469670	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000469670	Spleen	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000469670	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000469670	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000469670	Uterus	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000469670	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000469670	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000469670	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000469670	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000469670	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000469670	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000469670	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000469670	Lung	0.000	0.000	0.000	0	0.000
ENST00000469670	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000469670	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000469670	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000469670	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000469670	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000469670	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000379983	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000379983	Testis	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000379983	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000379983	Ovary	0.000	0.000	0.000	0	0.000
ENST00000379983	Vagina	0.000	0.000	0.000	0	0.000
ENST00000379983	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000379983	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000379983	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000379983	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000379983	Stomach	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000379983	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000379983	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000379983	Liver	0.000	0.000	0.000	0	0.000
ENST00000379983	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000379983	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000379983	Prostate	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000379983	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000379983	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000379983	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000379983	Spleen	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000379983	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000379983	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000379983	Uterus	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000379983	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000379983	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000379983	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000379983	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000379983	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000379983	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000379983	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000379983	Lung	0.000	0.000	0.000	0	0.000
ENST00000379983	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000379983	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000379983	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000379983	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000379983	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000379983	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000444574	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000444574	Testis	0.006	0.020	0.000	3.1870187306	0.102
ENST00000444574	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000444574	Skin - Not Sun Exposed (Suprapubic)	0.626	0.775	0.212	1.23956568767	2.947
ENST00000444574	Ovary	0.010	0.033	0.000	3.2129600106	0.155
ENST00000444574	Vagina	0.363	0.616	0.000	1.69692910915	2.155
ENST00000444574	Heart - Atrial Appendage	0.023	0.057	0.000	2.51854217712	0.238
ENST00000444574	Esophagus - Muscularis	0.010	0.033	0.000	3.20051744386	0.175
ENST00000444574	Brain - Cerebellar Hemisphere	0.001	0.005	0.000	4.19737750675	0.030
ENST00000444574	Small Intestine - Terminal Ileum	0.011	0.034	0.000	3.05991869422	0.171
ENST00000444574	Breast - Mammary Tissue	0.112	0.221	0.000	1.97781000615	0.835
ENST00000444574	Stomach	0.036	0.082	0.000	2.29971179179	0.323
ENST00000444574	Brain - Cerebellum	0.007	0.020	0.000	2.8207604537	0.113
ENST00000444574	Esophagus - Mucosa	0.225	0.373	0.000	1.66070557314	1.491
ENST00000444574	Brain - Putamen (basal ganglia)	0.001	0.004	0.000	4.22587445883	0.022
ENST00000444574	Artery - Coronary	0.069	0.137	0.000	1.999674797	0.518
ENST00000444574	Liver	0.000	0.000	0.000	0	0.000
ENST00000444574	Esophagus - Gastroesophageal Junction	0.023	0.058	0.000	2.50940090415	0.243
ENST00000444574	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000444574	Colon - Transverse	0.017	0.053	0.000	3.08230404734	0.254
